date,close,volume,margin_balance,turnover_value,foreign_net,investment_trust_net,dealer_net,margin_maintenance_pct,margin_top10_concentration_pct,margin_hhi,margin_top3_industry_concentration_pct,short_margin_ratio_pct,high_margin_cap_exposure_pct
2024-03-28,20146.55,8671376628.0,280891238000.0,452071034258.0,-23763196359.0,23850596610.0,-260249904.0,171.9235,21.2424,79.4468,50.5636,1.8228,4.7114
2024-03-29,20294.45,8501295897.0,276822302000.0,483267779914.0,402004409.0,59944346921.0,-6129582426.0,172.3122,21.2916,79.2731,51.3963,2.0615,4.8496
2024-04-01,20222.33,8434260812.0,279105823000.0,365477407769.0,-2622082264.0,2504344406.0,-2700032328.0,173.3437,21.2737,79.1189,51.5668,2.0899,4.8449
2024-04-02,20466.57,8095952108.0,281265696000.0,417708529487.0,7105343555.0,5067241749.0,-1688565856.0,174.3404,21.8221,82.4026,51.347,2.0315,4.8075
2024-04-03,20337.6,7343173063.0,282880501000.0,384494497477.0,-18189110047.0,2718566507.0,-2256336329.0,174.356,22.1201,83.7901,51.7175,1.8462,4.688
2024-04-08,20417.7,7833324469.0,283664720000.0,415911444300.0,-12366934651.0,3252603815.0,-1843316843.0,174.3249,21.7223,81.5677,51.7788,1.804,4.9041
2024-04-09,20796.2,9050814136.0,284596762000.0,452897148868.0,20598666882.0,738790803.0,1799525694.0,174.2794,21.3424,79.6931,51.3462,1.7724,5.0332
2024-04-10,20763.53,8716653906.0,284238447000.0,435318171342.0,-257684542.0,-652950579.0,385880149.0,173.8681,20.8965,77.4293,51.2874,1.8392,5.419
2024-04-11,20753.22,8914560391.0,284108496000.0,451009469952.0,-5198349976.0,-142444816.0,-1697077158.0,172.9229,20.6432,76.1155,51.4214,1.8657,5.2212
2024-04-12,20736.57,8851979644.0,286582653000.0,489457153995.0,-7467475056.0,802892978.0,-2355365773.0,173.8182,20.4566,74.9831,50.775,1.847,5.1024
2024-04-15,20449.77,9618574254.0,285703671000.0,488488858954.0,-27875360290.0,2755692761.0,-9803814360.0,170.3663,19.7605,72.2254,50.1112,1.7397,4.9639
2024-04-16,19901.96,11746011018.0,279599862000.0,548979545145.0,-39494347804.0,1613397181.0,-20077570944.0,165.6577,19.8328,72.9678,50.4491,1.6955,4.8777
2024-04-17,20213.33,7877446674.0,283729847000.0,412229222836.0,-22215929501.0,1199187199.0,-5409680760.0,169.0434,20.1164,74.5124,50.666,1.8378,5.017
2024-04-18,20301.2,8879764431.0,285642609000.0,455537288631.0,-6659484739.0,1373316742.0,-680914061.0,170.0968,20.3595,75.9828,50.7044,1.9104,5.5588
2024-04-19,19527.12,14220809628.0,282037111000.0,724481123894.0,-85752593505.0,8304867605.0,-22390144867.0,165.3559,20.0499,74.1663,49.9591,1.8195,5.5645
2024-04-22,19411.22,10228829402.0,277592877000.0,492250264471.0,-12953892110.0,7211578749.0,-5650120437.0,161.5648,19.6691,72.9169,49.478,1.8824,5.0274
2024-04-23,19599.28,7253946313.0,277097621000.0,351094221060.0,1483562578.0,2969114599.0,-937997965.0,163.6551,19.724,73.1883,49.4002,2.0098,5.0394
2024-04-24,20131.74,9111612970.0,279213827000.0,434267083734.0,29866861839.0,2468600214.0,7684506307.0,169.0939,20.3924,76.6421,49.6471,2.0974,5.1458
2024-04-25,19857.42,7577774252.0,280494004000.0,366755232941.0,-24632605202.0,3344232364.0,-2781158856.0,167.4799,20.2395,75.4308,49.1885,2.2271,5.4692
2024-04-26,20120.51,8712330378.0,281954935000.0,426315911796.0,20505183224.0,3430183750.0,3086528537.0,169.6457,20.234,75.6848,48.7659,2.3753,5.8758
2024-04-29,20495.52,10073768829.0,282639311000.0,428735619979.0,34255519763.0,3980805325.0,4118696206.0,172.1015,20.1462,74.9914,48.5634,2.4459,5.8191
2024-04-30,20396.6,7574611198.0,283890973000.0,364587705105.0,2339635762.0,1855135260.0,-859540051.0,171.8021,20.3571,75.5267,49.1027,2.4516,5.9713
2024-05-02,20222.44,8406070998.0,287091200000.0,400064121040.0,-18100909786.0,5315421149.0,-2381555049.0,171.2839,20.2121,74.5494,48.6393,2.4994,5.7802
2024-05-03,20330.32,8493343556.0,287756416000.0,411537853883.0,16697951027.0,2095262758.0,-1405300996.0,170.6169,20.2206,74.0603,48.8874,2.61,5.8651
2024-05-06,20523.31,8531380014.0,289184522000.0,419541187216.0,21662798874.0,4854925646.0,1138334943.0,171.0138,20.1864,74.3654,48.5926,2.6229,7.1709
2024-05-07,20653.53,8310364105.0,289186701000.0,412922087120.0,6994113129.0,4720030288.0,410415129.0,170.6791,20.4959,75.1291,49.0299,2.6235,5.8466
2024-05-08,20700.51,8266990221.0,290416728000.0,426258565076.0,2385939546.0,2677967194.0,-245061274.0,171.4271,20.4697,75.5213,49.1872,2.6866,7.0243
2024-05-09,20560.77,8462569991.0,289983074000.0,425408050734.0,-20782452326.0,3064836724.0,-2481172706.0,169.4185,20.4506,75.7069,48.945,2.757,6.3935
2024-05-10,20708.84,9484962143.0,291968216000.0,443049417948.0,16603533576.0,6456525352.0,690655066.0,169.4524,20.5144,76.4192,48.5295,2.8839,6.2641
2024-05-13,20857.71,9004389415.0,289574837000.0,434965318336.0,15887457287.0,3418895577.0,-4839043084.0,169.2161,20.4985,75.4868,48.5424,2.8937,6.2988
2024-05-14,20985.85,9083268995.0,290846460000.0,476611123743.0,21921363410.0,4783667169.0,2095959659.0,170.8972,21.1632,78.1511,49.2313,2.9632,7.0166
2024-05-15,21147.21,10020867467.0,289642159000.0,499211247991.0,26693469933.0,2039529049.0,-149673203.0,171.121,20.8431,76.068,49.3196,2.9855,7.0493
2024-05-16,21304.26,10676029114.0,289973804000.0,536611980491.0,48378526782.0,-1049972039.0,4761001567.0,172.2874,20.4744,74.8021,48.6625,3.0815,7.0139
2024-05-17,21258.47,9381134038.0,290847960000.0,423552482939.0,1342685543.0,7242422647.0,804287269.0,172.828,20.3708,74.2538,48.5831,3.0855,7.6505
2024-05-20,21271.63,9698206286.0,290049785000.0,451218925953.0,-6551090254.0,6269341773.0,1714010614.0,172.2616,20.1396,73.1494,48.7164,3.1414,7.7738
2024-05-21,21236.75,8349241695.0,290441319000.0,379494867375.0,-3182449784.0,363275546.0,-1999009537.0,172.3412,20.0003,71.6512,48.8122,3.1164,8.3291
2024-05-22,21551.83,9892255736.0,291609298000.0,449048297640.0,32110695758.0,-222772837.0,3964438338.0,173.5397,20.0256,71.9241,49.1792,3.1314,7.9679
2024-05-23,21607.43,10342069047.0,291610473000.0,519881943223.0,16683514203.0,2903600695.0,-198048750.0,172.1087,20.3754,73.5362,49.77,3.0378,8.3694
2024-05-24,21565.34,8654957789.0,293822343000.0,424406715932.0,6062207208.0,-1296897196.0,2596979684.0,173.5416,20.5038,73.9812,49.6924,3.0634,8.803
2024-05-27,21803.77,10249255642.0,298574843000.0,503455304052.0,3390915790.0,2104162708.0,6917183756.0,175.9541,20.9661,76.2156,49.8579,3.0611,9.0754
2024-05-28,21858.41,9828428372.0,298557388000.0,485154993858.0,-2400437208.0,-1793456902.0,1926772056.0,177.0279,20.8366,75.9507,50.1461,3.0693,8.8629
2024-05-29,21662.5,10075066392.0,298691555000.0,492767712665.0,-27485567892.0,-379323056.0,-1109861093.0,175.7624,20.3007,73.0604,50.052,3.0619,8.8295
2024-05-30,21364.48,9367769353.0,299032337000.0,431114138346.0,-43506845922.0,-1882507201.0,-7174784045.0,173.3192,20.2939,73.1134,49.5596,3.0101,8.1162
2024-05-31,21174.22,11881955402.0,299532435000.0,690057362589.0,-33018811098.0,86772515.0,-7609285620.0,171.9744,20.1444,72.2896,49.5517,3.0127,8.1163
2024-06-03,21536.76,9227882212.0,301237821000.0,440315381381.0,2901323619.0,3227814762.0,-1260325828.0,174.3261,20.1937,72.575,49.4579,3.0617,8.5421
2024-06-04,21356.62,9533375775.0,300628955000.0,454297592564.0,-20282805872.0,7102567824.0,-12557035472.0,172.8117,19.8095,71.0262,49.4136,3.0613,8.311
2024-06-05,21484.88,8309415709.0,302355018000.0,411457331473.0,-18732803654.0,7041180388.0,-6345226913.0,172.3486,19.8573,72.3803,49.126,3.0188,8.0185
2024-06-06,21902.7,9720110923.0,303619654000.0,486494573820.0,21500210599.0,5909611093.0,-2919020382.0,172.7249,20.1056,74.1004,48.9847,2.9118,8.0151
2024-06-07,21858.38,9413696800.0,304633093000.0,460900524773.0,-9854815458.0,2974861182.0,-3242384086.0,174.1314,19.8161,73.1031,48.5191,2.9737,6.9583
2024-06-11,21792.12,10336042752.0,303408228000.0,518161963890.0,-33292279280.0,3816996443.0,-11033262274.0,172.0197,19.7609,72.0518,48.6469,2.9278,9.0756
2024-06-12,22048.96,8993663732.0,303614391000.0,457354276811.0,16817421899.0,1267402698.0,-2465669205.0,172.9643,20.3241,74.4872,48.9863,2.8571,9.094
2024-06-13,22312.04,10063123188.0,304361363000.0,528533457748.0,32305370571.0,-352047727.0,1790220460.0,175.4147,20.2341,73.7334,49.3529,2.9696,9.3066
2024-06-14,22504.72,9573063432.0,306531783000.0,508593118593.0,19927601608.0,337143749.0,2440640317.0,177.3106,19.8448,73.1253,48.8856,2.9911,9.5106
2024-06-17,22496.53,9540532148.0,307628696000.0,454031893974.0,-13544699347.0,3296866141.0,-3879616336.0,177.3009,19.7389,72.7021,48.7783,2.9792,9.5119
2024-06-18,22757.43,9626522803.0,308114023000.0,469258839544.0,18119583730.0,3080040427.0,-1602588968.0,177.2844,19.5935,72.2591,49.0761,3.0153,9.6703
2024-06-19,23209.54,11548968111.0,309452784000.0,618363344162.0,48547371425.0,4020564923.0,-3132693530.0,176.9239,20.3739,75.7553,49.6336,2.9628,9.0448
2024-06-20,23406.1,10071394416.0,311708725000.0,521990011738.0,22709515004.0,-792222751.0,9341789509.0,179.4516,20.7068,77.9722,49.7337,3.0534,9.201
2024-06-21,23253.39,12435288243.0,315207621000.0,651002530054.0,-13792193144.0,-670285110.0,-879575451.0,178.2841,20.8176,79.6684,49.6248,3.0154,8.7402
2024-06-24,22813.7,10868484158.0,315220677000.0,517307537409.0,-45087762658.0,8508832130.0,-8527469139.0,175.0099,20.6108,78.7417,49.7531,2.8418,7.1443
2024-06-25,22875.97,9415655198.0,317177342000.0,482212396489.0,-9705292362.0,3290244208.0,-2573469146.0,175.56,20.7823,80.4885,49.5074,2.7314,7.0242
2024-06-26,22986.69,9402611851.0,317565136000.0,472923024385.0,-7926811897.0,5927921627.0,1251590509.0,176.6319,20.5944,79.0609,49.4105,2.7009,7.2564
2024-06-27,22905.98,9517113615.0,317982947000.0,450364308531.0,-16131811503.0,2891211481.0,-3744646033.0,175.2013,20.4871,79.2896,49.0898,2.5888,7.1682
2024-06-28,23032.25,9156285272.0,317993692000.0,448495879049.0,9077026149.0,-775325751.0,721827213.0,176.259,20.1551,77.9586,49.3357,2.5229,7.1908
2024-07-01,23058.57,9519820690.0,320183294000.0,435755556160.0,-6443882948.0,1763350988.0,423217780.0,175.6969,20.2177,78.5662,49.1554,2.3777,7.0296
2024-07-02,22879.37,10730848421.0,321957358000.0,491160009750.0,-24242594483.0,4755228778.0,-9985774072.0,174.6127,19.9842,76.8666,48.9205,2.386,6.8201
2024-07-03,23172.43,11022883210.0,325382912000.0,504423691847.0,9423777650.0,7644364932.0,2757774418.0,176.1373,20.0256,76.8369,49.0171,2.3893,7.9818
2024-07-04,23522.53,11530961755.0,326590178000.0,549900525784.0,36334201075.0,4069640277.0,991961661.0,178.0458,20.1856,78.4262,49.1289,2.408,8.4423
2024-07-05,23556.59,10664306726.0,328575653000.0,495237802249.0,-5535089168.0,1275448989.0,-4585897800.0,178.6643,20.1821,77.8697,49.3042,2.4766,7.5826
2024-07-08,23878.15,11657426579.0,330689243000.0,567257480521.0,-8220732155.0,1440109590.0,-7291642332.0,177.2178,20.8418,81.8774,49.707,2.3881,7.5095
2024-07-09,23900.08,12440604449.0,328711597000.0,609904319462.0,-15717998958.0,4884931142.0,-8575953267.0,176.7061,20.8836,83.2033,49.9663,2.2406,7.3519
2024-07-10,24007.08,10720034257.0,331985335000.0,527739455215.0,-10846775163.0,3177463398.0,-414350973.0,178.0165,20.5652,82.2734,50.0118,2.2799,7.6452
2024-07-11,24390.03,11951313760.0,334542120000.0,576692933202.0,3214698848.0,1515929906.0,-2380505056.0,178.3665,20.4287,82.5518,50.453,2.3573,7.6125
2024-07-12,23916.93,12595197756.0,333684925000.0,601127982559.0,-41655578110.0,6740058678.0,-15021380372.0,176.3097,20.1735,81.2154,50.2421,2.4316,7.5477
2024-07-15,23879.36,10191840353.0,335092411000.0,474646573222.0,-13159058396.0,5000282264.0,-10616873844.0,175.8441,20.1643,82.2099,50.5189,2.3394,6.7318
2024-07-16,23997.25,9715661982.0,335880055000.0,479941588576.0,-5278153470.0,7777900027.0,-9888954734.0,176.2742,20.1101,82.0217,50.6688,2.3357,6.0811
2024-07-17,23769.82,11672877761.0,340495549000.0,560005332765.0,-30381611855.0,4122093088.0,-15219778160.0,175.713,20.029,81.7675,50.6886,2.3736,6.3164
2024-07-18,23398.47,11780624179.0,340041155000.0,605715890750.0,-53351796061.0,9195616719.0,-8572493123.0,172.7755,20.2958,85.4654,50.5015,2.2868,6.2729
2024-07-19,22869.26,11316053895.0,336866469000.0,565751930022.0,-64358158801.0,6967445025.0,-15950090781.0,168.4307,20.4572,85.0107,50.045,2.1983,5.3409
2024-07-22,22256.99,11952430918.0,331601598000.0,570149905246.0,-7753786811.0,9064131339.0,-6543510899.0,163.6268,20.6351,86.4292,50.0688,2.1714,4.98
2024-07-23,22871.84,8708465464.0,328897658000.0,406512442631.0,12877482763.0,8354537072.0,-6501444656.0,166.97,20.6781,86.2855,49.8528,2.1411,5.1538
2024-07-26,22119.21,10442613518.0,331849533000.0,491505039329.0,-84417588290.0,8978283573.0,-20885412524.0,162.9023,20.9274,89.1438,50.0193,2.1114,5.0248
2024-07-29,22164.49,8828797772.0,325475169000.0,409627936865.0,-676497998.0,6635007006.0,-14115767042.0,160.4299,20.6919,86.8853,50.0653,2.2248,4.9334
2024-07-30,22223.57,8965809996.0,325946717000.0,394249670467.0,-23607834670.0,9431852735.0,-7550035744.0,163.2918,20.9767,88.2316,50.1724,2.2187,4.9824
2024-07-31,22199.35,8511323554.0,328853507000.0,388274808474.0,-16457608465.0,6347901299.0,-5694474035.0,163.2229,21.3179,89.653,50.3583,2.3425,4.8493
2024-08-01,22642.1,9587317160.0,329197935000.0,442202581311.0,18233661280.0,7628384271.0,-5371498969.0,166.8675,21.2133,88.4269,50.1557,2.5253,4.8086
2024-08-02,21638.09,11661822290.0,325855472000.0,542966445055.0,-94430564975.0,11269914004.0,-38014248107.0,159.5066,20.9903,87.5913,49.7678,2.5653,4.6821
2024-08-05,19830.88,15669316379.0,307568708000.0,668505638451.0,-68774621949.0,17810097840.0,-52515230806.0,148.2006,21.6242,94.3083,49.8364,2.8194,3.0468
2024-08-06,20501.02,13253199211.0,291262041000.0,652466358686.0,24771772421.0,13937511396.0,-11713106536.0,149.3402,22.2148,97.8236,49.3982,2.5623,2.9155
2024-08-07,21295.28,9430851090.0,291654137000.0,453978111650.0,-7795805122.0,10399938759.0,-1955130096.0,158.7745,22.2828,96.5523,49.6806,2.7964,2.9801
2024-08-08,20870.1,8112423480.0,293751576000.0,413865386922.0,-45209351236.0,7096035814.0,-11053806004.0,156.4409,22.0968,94.8436,49.8334,2.9347,3.2573
2024-08-09,21469.0,9145607615.0,294958954000.0,466095264269.0,25461193494.0,5039369048.0,-11299365601.0,160.2777,21.9949,95.1264,49.768,3.0671,3.0597
2024-08-12,21773.26,8103860727.0,293030367000.0,391314829636.0,18766263858.0,8145578405.0,-8403085678.0,163.4687,21.6844,90.1459,49.1855,2.6156,3.1374
2024-08-13,21796.57,7153087562.0,293914933000.0,349355948436.0,-4551149919.0,5311075574.0,-3879653196.0,164.3011,21.6195,89.2118,49.2392,2.668,3.1888
2024-08-14,22027.25,8374999791.0,292831503000.0,418636087041.0,24881513902.0,4900303255.0,-7404541173.0,165.5027,21.5873,89.053,49.2418,2.7579,3.188
2024-08-15,21895.17,7292001770.0,293476780000.0,330867198482.0,-691636459.0,-1994277117.0,-7562618173.0,164.4208,21.3946,87.7057,49.397,2.9566,3.2323
2024-08-16,22349.33,8235886056.0,293361035000.0,427858579943.0,45340297474.0,5613986774.0,2755115555.0,167.3024,21.2644,86.5022,49.6736,2.9209,4.3683
2024-08-19,22409.63,7101238161.0,295418617000.0,325702937891.0,-3275443345.0,3318959100.0,-9563310090.0,168.1112,21.2774,87.1242,49.2887,2.9608,3.8638
2024-08-20,22429.1,7843839846.0,295625821000.0,359348617420.0,4757246052.0,2263010017.0,-8422615285.0,168.3962,20.9612,85.676,49.2314,2.9886,3.3527
2024-08-21,22237.89,8078459024.0,297064799000.0,345385927734.0,-5021767692.0,449044046.0,-16509085267.0,167.2619,20.8689,85.6963,49.0301,2.8868,3.0392
2024-08-22,22148.83,6485403007.0,297607949000.0,298612919157.0,-6889484161.0,1532576649.0,-2971386542.0,165.2264,21.1601,87.3588,49.2498,2.9686,3.3951
2024-08-23,22158.05,8158257464.0,300682540000.0,314491168746.0,-1950815102.0,3078861857.0,396617777.0,167.9364,21.1422,88.8925,49.3781,2.8932,3.6429
2024-08-26,22240.12,9295320785.0,302464712000.0,352679143661.0,-5150399141.0,3007697020.0,-2929502506.0,168.3086,20.9382,87.9987,49.1257,2.921,3.8268
2024-08-27,22185.0,7336667756.0,305042854000.0,293824013371.0,-12796353515.0,4821148535.0,-1373563283.0,168.5066,21.1985,89.3806,49.4621,2.9775,3.9796
2024-08-28,22370.66,7088221333.0,307733658000.0,316573071327.0,-11546280695.0,2493023420.0,56897627.0,169.7414,21.4743,91.2769,49.1795,3.0067,5.7293
2024-08-29,22201.85,7478271151.0,311020596000.0,342220055560.0,-24142596279.0,3031633413.0,-3318930583.0,169.7211,21.5246,92.7718,49.2173,2.9057,5.173
2024-08-30,22268.09,8361576743.0,312261557000.0,419825431881.0,-4739463391.0,4028453793.0,1169468949.0,170.0133,21.4296,92.6864,49.1688,2.795,4.6768
2024-09-02,22235.1,6791049004.0,313253489000.0,294961325739.0,-12798199913.0,5098007456.0,-6867881489.0,168.6053,21.3741,92.6652,49.0435,2.674,5.0065
2024-09-03,22092.21,6837468284.0,313696428000.0,300124845949.0,-5971663488.0,5797650744.0,-5925936023.0,167.2864,21.4624,92.2533,49.1114,2.7017,4.9245
2024-09-04,21092.75,11157824530.0,309735143000.0,509078304803.0,-100751844312.0,11483300370.0,-33973510637.0,159.6985,21.7294,94.7219,48.7328,2.7727,3.7051
2024-09-05,21187.71,7964799168.0,310139829000.0,330738364827.0,-25713841993.0,6704098046.0,-14946251158.0,159.7807,21.7165,93.405,48.481,2.9891,4.899
2024-09-06,21435.19,6584784067.0,309619895000.0,276516909424.0,1195974712.0,5896193672.0,-7465538644.0,161.2008,21.6995,93.6727,48.812,2.9267,5.0214
2024-09-09,21144.44,7793314245.0,310998167000.0,309980322521.0,-50123264824.0,8565591594.0,-11615654992.0,160.8041,21.8191,95.3402,49.176,2.7752,5.1221
2024-09-10,21064.08,7275918780.0,309023332000.0,335093973333.0,-27012102327.0,2406102718.0,-7544000574.0,158.0744,22.0391,96.5938,49.2562,2.8627,5.3257
2024-09-11,21031.0,6710882515.0,309173005000.0,239433411761.0,-8514879212.0,6849871811.0,-4701586980.0,158.7089,22.1826,96.8589,49.1715,2.8284,5.3729
2024-09-12,21653.25,7930915635.0,309706609000.0,316428965298.0,36372607548.0,3856529176.0,7926666286.0,162.8892,22.0654,95.4482,49.648,2.8548,5.0689
2024-09-13,21759.65,6059733869.0,311140460000.0,253862975536.0,2944555598.0,3649826444.0,-3125691973.0,163.797,21.7582,93.3749,49.5041,2.8115,5.4995
2024-09-16,21850.08,6105105876.0,312272835000.0,236053985686.0,-2053079919.0,2471711797.0,-5173622817.0,164.6108,21.6643,92.2829,49.3182,2.8674,5.966
2024-09-18,21678.84,7979840522.0,313122707000.0,337206805043.0,-15924770214.0,4588864108.0,-15578560189.0,162.7696,21.3861,91.7337,48.9574,2.8391,5.9472
2024-09-19,22042.69,7947109708.0,313550801000.0,334960074380.0,27106699891.0,2734743493.0,6008697977.0,166.1486,21.3724,90.7231,49.0872,2.8652,6.7314
2024-09-20,22159.42,9689069827.0,312311731000.0,476488708317.0,23788053286.0,3416678847.0,-65455145.0,165.628,21.1628,88.9526,49.1205,2.9664,7.2046
2024-09-23,22285.53,7121310629.0,312767216000.0,306121434408.0,11590313001.0,4300070608.0,2899069065.0,166.5491,20.9984,87.8883,49.2968,2.9315,7.5881
2024-09-24,22431.78,7862076241.0,313757764000.0,353303161092.0,10546160099.0,722217048.0,2420645066.0,166.5792,21.1373,89.3436,49.2136,3.0001,7.8872
2024-09-25,22761.6,9143783318.0,314113921000.0,448110436055.0,34739262394.0,2145151505.0,12821334768.0,169.023,20.9864,89.6931,49.2729,3.0952,7.3617
2024-09-26,22858.81,9160464964.0,313195882000.0,447924541818.0,21210167525.0,538000780.0,4870289084.0,168.5026,21.0149,89.7607,49.6981,3.162,8.0391
2024-09-27,22822.79,9742471090.0,313272604000.0,434889112915.0,24649457628.0,977002048.0,4518800524.0,168.8563,20.7378,87.6948,49.3964,3.2207,7.7788
2024-09-30,22224.54,9221061213.0,316576056000.0,405377235771.0,-40340637430.0,-940516679.0,-9411366549.0,166.1086,20.8605,91.1954,49.5258,3.2677,7.7262
2024-10-01,22390.39,6546005974.0,317042572000.0,286364609840.0,-9307641062.0,1457808774.0,-5629991500.0,166.5889,20.8314,90.5748,49.4187,3.2302,7.8369
2024-10-04,22302.71,9601367721.0,317287821000.0,415781579815.0,-22318869442.0,3447339555.0,-4185884612.0,165.1187,21.2327,93.402,49.5945,3.4427,8.0963
2024-10-07,22702.56,9016648411.0,318935873000.0,388113002236.0,1746515126.0,4989938448.0,3238992188.0,167.6404,20.9809,91.8163,49.6869,3.6317,7.6799
2024-10-08,22611.39,9567321180.0,320397965000.0,386989753563.0,-25130696662.0,3152966665.0,-8735464966.0,165.7657,21.0933,91.8544,49.878,3.3909,8.4322
2024-10-09,22659.08,8833974583.0,319321854000.0,419179966020.0,13320374742.0,2160787216.0,-5879312095.0,164.6034,21.0792,92.569,50.2243,3.1448,8.5516
2024-10-11,22901.64,7292297337.0,319102025000.0,363069518550.0,21988528227.0,2391540218.0,-2247003423.0,164.992,21.2959,94.6147,50.5659,3.2088,8.426
2024-10-14,22975.29,6998458282.0,319539948000.0,322773458619.0,-1607699802.0,5271396653.0,274805788.0,166.7375,21.3346,95.3074,50.7496,3.3536,8.3918
2024-10-15,23292.04,8377162079.0,320019575000.0,428438170575.0,33428479334.0,2789142517.0,870195082.0,166.7584,21.6562,98.0926,50.952,3.2159,8.1294
2024-10-16,23010.98,8256820684.0,322938236000.0,427652519133.0,-34079979432.0,-14070996.0,-2519498499.0,166.5026,21.6908,99.581,50.8915,3.2318,8.2967
2024-10-17,23053.84,7296757453.0,324936607000.0,381898807566.0,-3916194907.0,1735758136.0,5977573094.0,167.7924,21.8149,102.4521,51.0631,3.2501,8.7586
2024-10-18,23487.27,8681228996.0,322282075000.0,500413372369.0,56620954409.0,-653770886.0,9659521042.0,167.0041,21.4927,98.7138,50.7597,3.5158,8.8514
2024-10-21,23542.53,7090579868.0,323009176000.0,364953392671.0,21116206203.0,2156110010.0,-489336654.0,169.4443,21.3826,97.7807,50.8857,3.5101,8.7092
2024-10-22,23535.43,7397918297.0,325455228000.0,384278534322.0,7857295541.0,3872638140.0,-2069485186.0,170.0424,21.446,98.8265,51.3008,3.551,8.9143
2024-10-23,23334.76,6840533256.0,327082648000.0,342072638659.0,-7893276517.0,-233436907.0,-6736676173.0,170.2638,21.3096,97.6872,51.2315,3.609,9.1237
2024-10-24,23192.52,7053500103.0,326043754000.0,376618010631.0,-6685257341.0,290000515.0,-8364385315.0,166.9701,20.8822,96.113,51.0261,3.4114,8.3266
2024-10-25,23348.45,5949900579.0,326961558000.0,307350881464.0,17915121943.0,-1268946506.0,582881563.0,167.8435,21.0065,95.5651,50.8649,3.3664,8.8966
2024-10-28,23198.07,6484900983.0,325668918000.0,335599574581.0,8006262340.0,-131890082.0,-1945673558.0,165.8415,20.886,94.3353,50.6434,3.3362,7.9227
2024-10-29,22926.59,7002228016.0,324572308000.0,351602688612.0,-29169609759.0,5760164808.0,-16194081396.0,163.8647,20.6355,91.4368,50.2848,3.2464,7.623
2024-10-30,22820.43,6385074452.0,325848781000.0,339523204938.0,-2825018675.0,3239993950.0,-3905662210.0,163.7343,20.7713,92.4635,50.1064,3.1479,7.7052
2024-11-01,22780.08,8015830336.0,325833120000.0,426473843994.0,-21337281281.0,5908544838.0,-6820135862.0,164.7183,20.7237,92.3525,50.006,3.1809,7.8035
2024-11-04,22965.39,6638863076.0,326831753000.0,318016029540.0,-1712738279.0,3551917593.0,-5481855810.0,165.0726,21.3252,95.3502,50.0002,3.1736,8.0088
2024-11-05,23106.79,6504125423.0,326564786000.0,335010346569.0,9314416880.0,5558820002.0,-5330807047.0,166.2473,21.3472,95.3338,50.2259,3.3971,8.6544
2024-11-06,23217.38,8013368499.0,327205349000.0,409279637442.0,-2007912778.0,3739025586.0,-4938747614.0,167.3448,21.5467,96.6356,50.453,3.4419,8.2226
2024-11-07,23408.82,8714755662.0,329914462000.0,433104923764.0,5435117757.0,2074040393.0,5169957521.0,169.436,21.6162,95.6322,50.729,3.5462,8.3829
2024-11-08,23553.89,8522966746.0,328677500000.0,431921730932.0,-12272057.0,3114543548.0,779406607.0,168.5998,21.6093,98.1135,50.9594,3.3398,7.9431
2024-11-11,23529.64,7157746399.0,328850933000.0,364692596666.0,-172795792.0,2858337374.0,-8681971024.0,168.8774,21.3078,94.8687,50.9834,3.2359,7.8876
2024-11-12,22981.77,8798515554.0,326533679000.0,451592984207.0,-47671175170.0,6771892656.0,-20493534727.0,165.233,20.9683,94.5866,50.6845,3.2552,7.7456
2024-11-13,22860.23,7454299614.0,327772341000.0,391009231614.0,-42519495291.0,5919462922.0,-9376693907.0,164.9385,21.0175,93.7465,50.6851,3.179,7.4189
2024-11-14,22715.38,8159633620.0,326045610000.0,411560285262.0,-25427151819.0,5735291025.0,-16356943650.0,163.3009,20.8892,91.8603,50.8957,3.2605,7.5053
2024-11-15,22742.77,7887946734.0,326051673000.0,418186594655.0,5128163032.0,-7711802670.0,-6137351267.0,163.6259,20.9486,90.9513,50.5776,3.2726,7.4834
2024-11-18,22546.54,7378710427.0,321930102000.0,357345166660.0,-10703393837.0,3172014093.0,-12144411681.0,160.5581,20.6297,89.3819,50.4998,3.2275,6.7373
2024-11-19,22848.8,7496707446.0,322822398000.0,361591033679.0,10652245301.0,5400242749.0,1728367473.0,163.891,20.945,90.3776,50.5888,3.0739,6.3725
2024-11-20,22688.36,7304592323.0,322708274000.0,386906471829.0,-32148813760.0,5315987754.0,-2190342059.0,163.0279,20.9308,91.4448,50.6303,3.0792,6.9835
2024-11-21,22555.66,6888868470.0,324387630000.0,356854804677.0,-26352251633.0,8497414945.0,-1815949346.0,163.6612,20.9561,90.8333,50.6811,3.0555,7.2035
2024-11-22,22904.32,7592870837.0,325025883000.0,356834142633.0,8040908897.0,4684111490.0,3452691881.0,165.2469,21.0071,90.9436,50.706,3.0803,6.5599
2024-11-25,22948.37,9016499118.0,326737650000.0,483184447262.0,5215840041.0,5984041731.0,3997809993.0,166.7958,20.9675,90.8141,50.8685,3.0544,6.6603
2024-11-26,22678.76,6587493682.0,327107468000.0,318042672139.0,-29254619095.0,3371168545.0,-7853467219.0,165.013,20.862,91.0453,50.6708,3.0628,6.8969
2024-11-27,22334.78,7465837064.0,324783934000.0,383216700257.0,-41060965873.0,2617538027.0,-13957331988.0,161.3023,20.9998,92.1188,50.5243,3.0614,6.5713
